name,native notation,kbsm,affine,arrow,mock,yamada,flip,mirror,unique,mutant,kiral,rotatable,page,em,pd
3_1,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d2 d1 b2) d=X(b3 c2 c1 e0) e=V(d3) ['name'='3_1'],A**14 + A**6 - A**2,0,A**(-4) + A**(-12) - 1/A**16,w**2 - 1 + w**(-2),A**13 + A**12 + 2*A**11 + 2*A**10 + 2*A**9 + A**8 + A**7 - A**6 - A**5 - 2*A**4 - A**3 + 1,3_1,*,True,False,True,True,3,"(b0, a0c0c3d0, b1d2d1b2, b3c2c1e0, d3)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,5,4,6],V[6]"
3_2,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 d1 b2) d=X(b3 c2 e0 c1) e=V(d2) ['name'='3_2'],-A**11 + A**7 + A**5 - A**3 - A,-t + 2 - 1/t,A**8 - A**4 - A**2*L1 + 1 + L1/A**2,-w**2 - w + 2 + 1/w,A**15 - A**13 - A**11 - A**10 - A**8 - A**6 - A**3 - 1,3_2,*,False,False,True,unlikely,4,"(b0, a0c0c3d0, b1d3d1b2, b3c2e0c1, d2)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,5,6,4],V[6]"
